0.0057803,173,0.024557
0.0057471,174,0.024407
0.0057143,175,0.024259
0.0056818,176,0.024112
0.0056497,177,0.023968
0.005618,178,0.023825
0.0055866,179,0.023683
0.0055556,180,0.023544
0.0055249,181,0.023406
0.0054945,182,0.023269
0.0054645,183,0.023134
0.0054348,184,0.023001
0.0054054,185,0.022869
0.0053763,186,0.022739
0.0053476,187,0.02261
0.0053191,188,0.022483
0.005291,189,0.022357
0.0052632,190,0.022232
0.0052356,191,0.022109
0.0052083,192,0.021987
0.0051813,193,0.021866
0.0051546,194,0.021747
0.0051282,195,0.021629
0.005102,196,0.021512
0.0050761,197,0.021397
0.0050505,198,0.021283
0.0050251,199,0.02117
0.005,200,0.021058
0.0049751,201,0.020947
0.0049505,202,0.020837
0.0049261,203,0.020729
0.004902,204,0.020622
0.004878,205,0.020516
0.0048544,206,0.02041
0.0048309,207,0.020306
0.0048077,208,0.020203
0.0047847,209,0.020101
0.0047619,210,0.02
0.0047393,211,0.0199
0.004717,212,0.019801
0.0046948,213,0.019703
0.0046729,214,0.019606
0.0046512,215,0.01951
0.0046296,216,0.019415
0.0046083,217,0.019321
0.0045872,218,0.019228
0.0045662,219,0.019135
0.0045455,220,0.019044
0.0045249,221,0.018953
0.0045045,222,0.018863
0.0044843,223,0.018774
0.0044643,224,0.018686
0.0044444,225,0.018598
0.0044248,226,0.018512
